match_id,时间,赛事,主队,客队,胜概率,平概率,负概率,主进球,客进球,胜赔付,平赔付,负赔付,轮次>10%,记录时间
503751,2026-05-12 18:30:00,南韩职业联赛,FC江原,大田市民,43.35%,27.57%,29.07%,1.316,1.030,0.9278,0.8271,0.9013,"1, 2, 3, 4",2026-05-12 19:52:59
503752,2026-05-12 18:30:00,南韩职业联赛,FC光州,FC首尔,13.15%,20.35%,66.50%,0.724,1.924,0.8155,0.8750,0.9044,"1, 2, 3, 4",2026-05-12 19:53:03
503753,2026-05-12 18:30:00,南韩职业联赛,仁川联,浦项制铁,36.20%,27.42%,36.38%,1.189,1.192,1.0717,0.8225,0.8003,"0, 1, 2, 3, 4",2026-05-12 19:53:08
