match_id,时间,赛事,主队,客队,胜概率,平概率,负概率,主进球,客进球,胜赔付,平赔付,负赔付,轮次>10%,记录时间
505186,2026-05-13 06:00:00,阿根廷甲组联赛,贝尔格拉诺,圣达菲联,38.95%,29.03%,32.02%,1.173,1.035,0.8880,0.8709,0.9030,"0, 1, 2, 3, 4",2026-05-13 06:10:44
504384,2026-05-13 06:30:00,巴西杯,国际体育会,米纳吉拉斯体育会,74.73%,16.77%,8.50%,2.163,0.579,0.9416,0.7884,0.7139,"1, 2, 3, 4",2026-05-13 06:10:49
504233,2026-05-13 07:00:00,美国国家女子联赛,波士顿传承女足,奥兰多荣耀女足,32.15%,25.47%,42.38%,1.240,1.448,0.7716,0.7770,0.9746,"1, 2, 3, 4",2026-05-13 06:10:54
