match_id,时间,赛事,主队,客队,胜概率,平概率,负概率,主进球,客进球,胜赔付,平赔付,负赔付,轮次>10%,记录时间
503751,2026-05-12 18:30:00,南韩职业联赛,FC江原,大田市民,43.29%,27.67%,29.03%,1.318,1.032,0.9265,0.8302,0.9000,"1, 2, 3, 4",2026-05-12 19:04:05
503752,2026-05-12 18:30:00,南韩职业联赛,FC光州,FC首尔,13.22%,20.39%,66.38%,0.726,1.927,0.8198,0.8769,0.9028,"1, 2, 3, 4",2026-05-12 19:04:09
503753,2026-05-12 18:30:00,南韩职业联赛,仁川联,浦项制铁,36.23%,27.48%,36.29%,1.190,1.192,1.0725,0.8244,0.7983,"0, 1, 2, 3, 4",2026-05-12 19:04:14
