match_id,时间,赛事,主队,客队,胜概率,平概率,负概率,主进球,客进球,胜赔付,平赔付,负赔付,轮次>10%,记录时间
504385,2026-05-13 08:30:00,巴西杯,高士路,戈亚斯,65.37%,21.16%,13.47%,1.860,0.711,0.8956,0.8675,0.8890,"1, 2, 3, 4",2026-05-13 08:38:12
504386,2026-05-13 08:30:00,巴西杯,富明尼斯,奥柏拉里奥,66.46%,20.51%,13.03%,1.894,0.700,0.8973,0.8512,0.9118,"1, 2, 3, 4",2026-05-13 08:38:16
505185,2026-05-13 08:30:00,阿根廷甲组联赛,小阿根廷人,飓风队,51.17%,27.63%,21.20%,1.382,0.780,0.9620,0.8013,0.8480,"0, 1, 2, 3",2026-05-13 08:38:21
