match_id,时间,赛事,主队,客队,胜概率,平概率,负概率,主进球,客进球,胜赔付,平赔付,负赔付,轮次>10%,记录时间
503184,2026-05-11 09:00:00,美国职业大联盟联赛,洛杉矶FC,侯斯顿戴拿模,59.04%,20.95%,20.02%,1.994,1.090,0.9446,0.7960,0.8507,"1, 2, 3, 4, 5",2026-05-11 10:49:02
503660,2026-05-11 09:15:00,墨西哥超级联赛,普马斯,阿美利加会,34.99%,24.32%,40.69%,1.420,1.548,0.8292,0.8537,0.9644,"1, 2, 3, 4, 5",2026-05-11 10:49:11
