match_id,时间,赛事,主队,客队,胜概率,平概率,负概率,主进球,客进球,胜赔付,平赔付,负赔付,轮次>10%,记录时间
504509,2026-05-15 07:00:00,巴西杯,CRB,科泰尼沙,40.56%,28.26%,31.18%,1.239,1.046,0.9329,0.8620,0.8574,"0, 1, 2, 3, 4",2026-05-15 08:00:57
504510,2026-05-15 08:30:00,巴西杯,维多利亚,法林明高,19.72%,23.39%,56.89%,0.919,1.723,0.6112,0.7953,1.1265,"1, 2, 3, 4",2026-05-15 08:01:01
505179,2026-05-15 09:00:00,墨西哥超级联赛,帕丘卡,普马斯,46.89%,24.00%,29.11%,1.643,1.252,0.9284,0.7991,0.9084,"1, 2, 3, 4",2026-05-15 08:01:06
