match_id,时间,赛事,主队,客队,胜概率,平概率,负概率,主进球,客进球,胜赔付,平赔付,负赔付,轮次>10%,记录时间
504407,2026-05-15 17:35:00,澳洲职业联赛,阿德莱德联,奥克兰FC,39.80%,23.78%,36.42%,1.584,1.509,0.8755,0.7847,0.9944,"1, 2, 3, 4, 5",2026-05-15 17:01:01
503779,2026-05-15 18:00:00,南韩女子职业联赛,仁川现代制铁女足,庆州水利女足,57.01%,23.24%,19.75%,1.737,0.931,0.9122,0.8251,0.8985,"1, 2, 3, 4",2026-05-15 17:01:06
