match_id,时间,赛事,主队,客队,胜概率,平概率,负概率,主进球,客进球,胜赔付,平赔付,负赔付,轮次>10%,记录时间
504385,2026-05-13 08:30:00,巴西杯,高士路,戈亚斯,65.46%,21.03%,13.51%,1.865,0.710,0.8968,0.8622,0.8914,"1, 2, 3, 4",2026-05-13 09:01:10
504386,2026-05-13 08:30:00,巴西杯,富明尼斯,奥柏拉里奥,66.42%,20.53%,13.05%,1.890,0.700,0.8967,0.8519,0.9136,"1, 2, 3, 4",2026-05-13 09:01:14
505185,2026-05-13 08:30:00,阿根廷甲组联赛,小阿根廷人,飓风队,51.13%,27.62%,21.25%,1.381,0.782,0.9613,0.8009,0.8501,"0, 1, 2, 3, 4",2026-05-13 09:01:19
